Country,Limiting Magnitude,Coordinates,Longitude_x,Latitude_x,Latitude_y,Longitude_y,Park,Date
United States - Indiana,6,"[41.6515, -87.0142]",-87.0142,41.6515,41.6533,-87.052,Indiana Dunes National Park,2017-08-24
United States - Indiana,6,"[41.6316, -87.0076]",-87.0076,41.6316,41.6533,-87.052,Indiana Dunes National Park,2017-08-23
United States - Indiana,6,"[41.6555, -87.0626]",-87.0626,41.6555,41.6533,-87.052,Indiana Dunes National Park,2017-07-02
United States - Indiana,6,"[41.6151, -87.1929]",-87.1929,41.6151,41.6533,-87.052,Indiana Dunes National Park,2017-07-02
United States - Indiana,6,"[41.6775, -87.0091]",-87.0091,41.6775,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,6,"[41.5478, -86.7029]",-86.7029,41.5478,41.6533,-87.052,Indiana Dunes National Park,2016-07-05
United States - Indiana,6,"[41.6781, -87.0086]",-87.0086,41.6781,41.6533,-87.052,Indiana Dunes National Park,2017-02-18
United States - Indiana,6,"[41.6, -87.3333]",-87.3333,41.6,41.6533,-87.052,Indiana Dunes National Park,2007-03-21
United States - Indiana,6,"[41.6781, -86.9716]",-86.9716,41.6781,41.6533,-87.052,Indiana Dunes National Park,2017-08-24
United States - Indiana,6,"[41.6556, -87.0288]",-87.0288,41.6556,41.6533,-87.052,Indiana Dunes National Park,2017-08-24
United States - Indiana,6,"[41.6513, -87.0287]",-87.0287,41.6513,41.6533,-87.052,Indiana Dunes National Park,2017-08-24
United States - Indiana,6,"[41.6371, -86.9512]",-86.9512,41.6371,41.6533,-87.052,Indiana Dunes National Park,2017-08-23
United States - Indiana,6,"[41.6514, -86.9513]",-86.9513,41.6514,41.6533,-87.052,Indiana Dunes National Park,2017-08-23
United States - Indiana,6,"[41.6717, -86.9863]",-86.9863,41.6717,41.6533,-87.052,Indiana Dunes National Park,2017-07-02
United States - Indiana,6,"[41.6776, -87.0091]",-87.0091,41.6776,41.6533,-87.052,Indiana Dunes National Park,2017-07-29
United States - Indiana,6,"[41.6776, -87.0091]",-87.0091,41.6776,41.6533,-87.052,Indiana Dunes National Park,2017-07-15
United States - Indiana,6,"[41.6863, -86.9961]",-86.9961,41.6863,41.6533,-87.052,Indiana Dunes National Park,2017-07-02
United States - Indiana,6,"[41.6833, -87.003]",-87.00299999999999,41.6833,41.6533,-87.052,Indiana Dunes National Park,2017-07-02
United States - Indiana,6,"[41.6432, -87.0674]",-87.0674,41.6432,41.6533,-87.052,Indiana Dunes National Park,2017-07-02
United States - Indiana,6,"[41.6432, -87.0674]",-87.0674,41.6432,41.6533,-87.052,Indiana Dunes National Park,2017-07-02
United States - Indiana,6,"[41.6775, -87.009]",-87.009,41.6775,41.6533,-87.052,Indiana Dunes National Park,2017-07-02
United States - Indiana,6,"[41.6717, -86.9863]",-86.9863,41.6717,41.6533,-87.052,Indiana Dunes National Park,2017-07-02
United States - Indiana,6,"[41.6682, -86.9957]",-86.9957,41.6682,41.6533,-87.052,Indiana Dunes National Park,2017-08-24
United States - Indiana,6,"[41.6515, -87.0257]",-87.0257,41.6515,41.6533,-87.052,Indiana Dunes National Park,2017-08-24
United States - Indiana,6,"[41.6404, -87.0675]",-87.0675,41.6404,41.6533,-87.052,Indiana Dunes National Park,2017-08-25
United States - Indiana,6,"[41.6298, -87.0507]",-87.0507,41.6298,41.6533,-87.052,Indiana Dunes National Park,2017-08-23
United States - Indiana,6,"[41.6169, -87.0299]",-87.0299,41.6169,41.6533,-87.052,Indiana Dunes National Park,2017-08-23
United States - Indiana,6,"[41.6306, -87.0081]",-87.0081,41.6306,41.6533,-87.052,Indiana Dunes National Park,2017-08-23
United States - Indiana,6,"[41.6366, -86.9849]",-86.9849,41.6366,41.6533,-87.052,Indiana Dunes National Park,2017-08-23
United States - Indiana,6,"[41.6367, -86.9504]",-86.9504,41.6367,41.6533,-87.052,Indiana Dunes National Park,2017-08-23
United States - Indiana,6,"[41.6512, -86.9373]",-86.9373,41.6512,41.6533,-87.052,Indiana Dunes National Park,2017-08-23
United States - Indiana,5,"[41.6859, -86.9968]",-86.9968,41.6859,41.6533,-87.052,Indiana Dunes National Park,2017-07-16
United States - Indiana,5,"[41.6146, -87.2213]",-87.2213,41.6146,41.6533,-87.052,Indiana Dunes National Park,2017-07-16
United States - Indiana,5,"[41.6946, -86.9353]",-86.9353,41.6946,41.6533,-87.052,Indiana Dunes National Park,2017-08-24
United States - Indiana,5,"[41.6859, -86.9486]",-86.9486,41.6859,41.6533,-87.052,Indiana Dunes National Park,2017-08-25
United States - Indiana,5,"[41.6277, -87.0617]",-87.0617,41.6277,41.6533,-87.052,Indiana Dunes National Park,2017-08-23
United States - Indiana,5,"[41.647, -86.889]",-86.889,41.647,41.6533,-87.052,Indiana Dunes National Park,2017-08-23
United States - Indiana,5,"[41.6147, -87.2215]",-87.2215,41.6147,41.6533,-87.052,Indiana Dunes National Park,2017-07-02
United States - Indiana,5,"[41.6328, -87.0872]",-87.0872,41.6328,41.6533,-87.052,Indiana Dunes National Park,2017-07-02
United States - Indiana,5,"[41.6833, -87.003]",-87.00299999999999,41.6833,41.6533,-87.052,Indiana Dunes National Park,2017-07-16
United States - Indiana,5,"[41.7068, -86.9282]",-86.9282,41.7068,41.6533,-87.052,Indiana Dunes National Park,2017-07-16
United States - Indiana,5,"[41.6818, -87.0089]",-87.0089,41.6818,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,5,"[41.6367, -86.9515]",-86.9515,41.6367,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,5,"[41.6781, -86.9715]",-86.9715,41.6781,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,5,"[41.6225, -86.9803]",-86.9803,41.6225,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,5,"[41.6269, -86.9522]",-86.9522,41.6269,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,5,"[41.6369, -87.0088]",-87.0088,41.6369,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,5,"[41.6247, -87.2084]",-87.2084,41.6247,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,5,"[41.6775, -87.009]",-87.009,41.6775,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,5,"[41.7149, -86.9123]",-86.9123,41.7149,41.6533,-87.052,Indiana Dunes National Park,2017-08-25
United States - Indiana,5,"[41.6451, -87.0867]",-87.0867,41.6451,41.6533,-87.052,Indiana Dunes National Park,2017-07-02
United States - Indiana,5,"[41.6328, -87.0872]",-87.0872,41.6328,41.6533,-87.052,Indiana Dunes National Park,2017-07-02
United States - Indiana,5,"[41.6206, -87.2098]",-87.2098,41.6206,41.6533,-87.052,Indiana Dunes National Park,2017-07-30
United States - Indiana,5,"[41.686, -86.9967]",-86.9967,41.68600000000001,41.6533,-87.052,Indiana Dunes National Park,2017-07-29
United States - Indiana,5,"[41.7013, -86.95]",-86.95,41.7013,41.6533,-87.052,Indiana Dunes National Park,2017-07-16
United States - Indiana,5,"[41.707, -86.9288]",-86.9288,41.707,41.6533,-87.052,Indiana Dunes National Park,2017-07-16
United States - Indiana,5,"[41.6566, -87.0631]",-87.0631,41.6566,41.6533,-87.052,Indiana Dunes National Park,2017-07-16
United States - Indiana,5,"[41.6323, -87.0873]",-87.0873,41.6323,41.6533,-87.052,Indiana Dunes National Park,2017-07-16
United States - Indiana,5,"[41.615, -87.2205]",-87.2205,41.615,41.6533,-87.052,Indiana Dunes National Park,2017-07-16
United States - Indiana,5,"[41.6776, -87.0091]",-87.0091,41.6776,41.6533,-87.052,Indiana Dunes National Park,2017-07-16
United States - Indiana,5,"[41.5545, -87.2396]",-87.2396,41.5545,41.6533,-87.052,Indiana Dunes National Park,2015-04-10
United States - Indiana,5,"[41.6526, -87.0261]",-87.0261,41.6526,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,5,"[41.6467, -87.0674]",-87.0674,41.6467,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,5,"[41.6554, -87.0289]",-87.0289,41.6554,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,5,"[41.6212, -86.8504]",-86.8504,41.6212,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,5,"[41.6369, -86.9979]",-86.9979,41.6369,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,5,"[41.6332, -87.0085]",-87.0085,41.6332,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,5,"[41.6512, -86.9373]",-86.9373,41.6512,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,5,"[41.6431, -87.0673]",-87.0673,41.6431,41.6533,-87.052,Indiana Dunes National Park,2017-07-16
United States - Indiana,5,"[41.6207, -87.2099]",-87.2099,41.6207,41.6533,-87.052,Indiana Dunes National Park,2017-07-29
United States - Indiana,5,"[41.6412, -87.0866]",-87.0866,41.6412,41.6533,-87.052,Indiana Dunes National Park,2017-07-16
United States - Indiana,5,"[41.6153, -87.1928]",-87.1928,41.6153,41.6533,-87.052,Indiana Dunes National Park,2017-07-16
United States - Indiana,5,"[41.6212, -86.8504]",-86.8504,41.6212,41.6533,-87.052,Indiana Dunes National Park,2017-08-15
United States - Indiana,5,"[41.627, -86.952]",-86.95200000000001,41.626999999999995,41.6533,-87.052,Indiana Dunes National Park,2017-08-15
United States - Indiana,5,"[41.6224, -86.9805]",-86.9805,41.6224,41.6533,-87.052,Indiana Dunes National Park,2017-08-15
United States - Indiana,5,"[41.6775, -87.0092]",-87.0092,41.6775,41.6533,-87.052,Indiana Dunes National Park,2017-07-29
United States - Indiana,5,"[41.6939, -86.8868]",-86.8868,41.6939,41.6533,-87.052,Indiana Dunes National Park,2017-07-02
United States - Indiana,5,"[41.7013, -86.95]",-86.95,41.7013,41.6533,-87.052,Indiana Dunes National Park,2017-07-17
United States - Indiana,5,"[41.7009, -86.9137]",-86.9137,41.7009,41.6533,-87.052,Indiana Dunes National Park,2017-08-24
United States - Indiana,5,"[41.6402, -87.0675]",-87.0675,41.6402,41.6533,-87.052,Indiana Dunes National Park,2017-08-25
United States - Indiana,5,"[41.6368, -86.9982]",-86.9982,41.6368,41.6533,-87.052,Indiana Dunes National Park,2017-08-23
United States - Indiana,5,"[41.6515, -86.9325]",-86.9325,41.6515,41.6533,-87.052,Indiana Dunes National Park,2017-08-23
United States - Indiana,5,"[41.6619, -86.8847]",-86.8847,41.6619,41.6533,-87.052,Indiana Dunes National Park,2017-08-23
United States - Indiana,5,"[41.5301, -87.2848]",-87.2848,41.5301,41.6533,-87.052,Indiana Dunes National Park,2011-03-02
United States - Indiana,5,"[41.6776, -87.009]",-87.009,41.6776,41.6533,-87.052,Indiana Dunes National Park,2016-05-08
United States - Indiana,5,"[41.6866, -86.9958]",-86.9958,41.6866,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,5,"[41.6514, -87.0143]",-87.0143,41.6514,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,5,"[41.6775, -87.0092]",-87.0092,41.6775,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,5,"[41.6673, -86.9953]",-86.9953,41.6673,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,5,"[41.651, -86.9516]",-86.9516,41.651,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,5,"[41.6714, -86.9711]",-86.9711,41.6714,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,5,"[41.6563, -87.0293]",-87.0293,41.6563,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.6775, -87.0093]",-87.0093,41.6775,41.6533,-87.052,Indiana Dunes National Park,2016-02-07
United States - Indiana,4,"[41.6, -87.09]",-87.09,41.6,41.6533,-87.052,Indiana Dunes National Park,2007-03-10
United States - Indiana,4,"[41.6085, -86.7263]",-86.7263,41.6085,41.6533,-87.052,Indiana Dunes National Park,2009-03-19
United States - Indiana,4,"[41.5241, -87.3073]",-87.3073,41.5241,41.6533,-87.052,Indiana Dunes National Park,2017-08-15
United States - Indiana,4,"[41.7115, -86.8988]",-86.8988,41.7115,41.6533,-87.052,Indiana Dunes National Park,2017-08-24
United States - Indiana,4,"[41.6734, -86.8859]",-86.8859,41.6734,41.6533,-87.052,Indiana Dunes National Park,2017-08-25
United States - Indiana,4,"[41.4387, -87.4824]",-87.4824,41.4387,41.6533,-87.052,Indiana Dunes National Park,2009-03-28
United States - Indiana,4,"[41.5301, -87.2848]",-87.2848,41.5301,41.6533,-87.052,Indiana Dunes National Park,2011-03-06
United States - Indiana,4,"[41.6322, -87.087]",-87.087,41.6322,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,4,"[41.6374, -86.9857]",-86.9857,41.6374,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.6337, -87.0546]",-87.0546,41.6337,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,4,"[41.637, -87.0288]",-87.0288,41.637,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.7013, -86.9499]",-86.9499,41.7013,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,4,"[41.6855, -86.8858]",-86.8858,41.6855,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.6948, -86.9324]",-86.9324,41.6948,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.6733, -86.8857]",-86.8857,41.6733,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.6803, -86.8802]",-86.8802,41.6803,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.6939, -86.8872]",-86.8872,41.6939,41.6533,-87.052,Indiana Dunes National Park,2016-07-06
United States - Indiana,4,"[41.69, -86.62]",-86.62,41.69,41.6533,-87.052,Indiana Dunes National Park,2009-03-19
United States - Indiana,4,"[41.69, -86.72]",-86.72,41.69,41.6533,-87.052,Indiana Dunes National Park,2009-03-19
United States - Indiana,4,"[41.7434, -86.7434]",-86.7434,41.7434,41.6533,-87.052,Indiana Dunes National Park,2009-03-19
United States - Indiana,4,"[41.7, -87.07]",-87.07,41.7,41.6533,-87.052,Indiana Dunes National Park,2009-03-19
United States - Indiana,4,"[41.3578, -86.7198]",-86.7198,41.3578,41.6533,-87.052,Indiana Dunes National Park,2009-03-19
United States - Indiana,4,"[41.54, -87.38]",-87.38,41.54,41.6533,-87.052,Indiana Dunes National Park,2006-03-26
United States - Indiana,4,"[41.7148, -86.9012]",-86.9012,41.7148,41.6533,-87.052,Indiana Dunes National Park,2017-08-24
United States - Indiana,4,"[41.6775, -86.8802]",-86.8802,41.6775,41.6533,-87.052,Indiana Dunes National Park,2017-08-25
United States - Indiana,4,"[41.6854, -86.8861]",-86.8861,41.6854,41.6533,-87.052,Indiana Dunes National Park,2017-08-25
United States - Indiana,4,"[41.5301, -87.2848]",-87.2848,41.5301,41.6533,-87.052,Indiana Dunes National Park,2011-03-01
United States - Indiana,4,"[41.6409, -87.0867]",-87.0867,41.6409,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,4,"[41.6299, -87.0512]",-87.0512,41.6299,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,4,"[41.643, -87.0674]",-87.0674,41.643,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,4,"[41.6324, -87.0873]",-87.0873,41.6324,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,4,"[41.6279, -87.0619]",-87.0619,41.6279,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,4,"[41.6562, -87.063]",-87.06299999999999,41.6562,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,4,"[41.6572, -87.0634]",-87.0634,41.6572,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,4,"[41.7148, -86.9123]",-86.9123,41.7148,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.6457, -86.8887]",-86.8887,41.6457,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.6855, -86.8858]",-86.8858,41.6855,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.6803, -86.8802]",-86.8802,41.6803,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.545, -87.2602]",-87.2602,41.545,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.619, -87.2083]",-87.2083,41.619,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,4,"[41.6364, -87.0868]",-87.0868,41.6364,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.6775, -87.0093]",-87.0093,41.6775,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.6737, -86.9859]",-86.9859,41.6737,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.7007, -86.9141]",-86.9141,41.7007,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.7069, -86.9281]",-86.9281,41.7069,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,4,"[41.6254, -86.6593]",-86.6593,41.6254,41.6533,-87.052,Indiana Dunes National Park,2009-03-19
United States - Indiana,4,"[41.3008, -86.8348]",-86.8348,41.3008,41.6533,-87.052,Indiana Dunes National Park,2009-03-19
United States - Indiana,4,"[41.75, -86.7]",-86.7,41.75,41.6533,-87.052,Indiana Dunes National Park,2009-03-19
United States - Indiana,4,"[41.7026, -86.6731]",-86.6731,41.7026,41.6533,-87.052,Indiana Dunes National Park,2009-03-19
United States - Indiana,4,"[41.27, -87.4827]",-87.4827,41.27,41.6533,-87.052,Indiana Dunes National Park,2007-03-11
United States - Indiana,4,"[41.5293, -87.2853]",-87.2853,41.5293,41.6533,-87.052,Indiana Dunes National Park,2011-02-28
United States - Indiana,4,"[41.6153, -87.1926]",-87.1926,41.6153,41.6533,-87.052,Indiana Dunes National Park,2018-04-07
United States - Indiana,4,"[41.6512, -86.9325]",-86.9325,41.6512,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,4,"[41.6513, -86.8845]",-86.8845,41.6513,41.6533,-87.052,Indiana Dunes National Park,2018-04-08
United States - Indiana,3,"[41.5342, -87.4809]",-87.4809,41.5342,41.6533,-87.052,Indiana Dunes National Park,2015-11-01
United States - Indiana,3,"[41.534, -87.4807]",-87.4807,41.534,41.6533,-87.052,Indiana Dunes National Park,2015-11-01
United States - Indiana,3,"[41.7477, -87.1672]",-87.1672,41.7477,41.6533,-87.052,Indiana Dunes National Park,2009-03-19
United States - Indiana,3,"[41.6735, -86.6492]",-86.6492,41.6735,41.6533,-87.052,Indiana Dunes National Park,2009-03-19
United States - Indiana,3,"[41.5744, -87.3399]",-87.3399,41.5744,41.6533,-87.052,Indiana Dunes National Park,2017-05-22
United States - Indiana,3,"[41.5482, -87.492]",-87.492,41.5482,41.6533,-87.052,Indiana Dunes National Park,2010-03-16
United States - Indiana,3,"[41.5482, -87.492]",-87.492,41.5482,41.6533,-87.052,Indiana Dunes National Park,2010-03-09
United States - Indiana,3,"[41.5337, -87.4814]",-87.4814,41.5337,41.6533,-87.052,Indiana Dunes National Park,2015-09-04
United States - Indiana,3,"[41.7036, -86.7036]",-86.7036,41.7036,41.6533,-87.052,Indiana Dunes National Park,2009-03-19
United States - Indiana,3,"[41.5482, -87.492]",-87.492,41.5482,41.6533,-87.052,Indiana Dunes National Park,2010-03-06
United States - Indiana,3,"[41.7435, -86.7135]",-86.7135,41.7435,41.6533,-87.052,Indiana Dunes National Park,2009-03-19
United States - Indiana,3,"[41.5482, -87.492]",-87.492,41.5482,41.6533,-87.052,Indiana Dunes National Park,2010-03-10
United States - Indiana,3,"[41.35, -87.49]",-87.49,41.35,41.6533,-87.052,Indiana Dunes National Park,2007-03-09
United States - Indiana,3,"[41.5842, -87.458]",-87.458,41.5842,41.6533,-87.052,Indiana Dunes National Park,2011-02-28
United States - Indiana,3,"[41.4588, -87.4822]",-87.4822,41.4588,41.6533,-87.052,Indiana Dunes National Park,2014-02-21
